Unnamed: 0,Food id,Food,Expert_Response1,Expert_Response2,Similar Food
761,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",1.0,1.0,"Mushrooms, shiitake, raw"
762,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Kohlrabi, raw"
763,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Beans, shellie, canned"
764,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Rutabagas, raw"
765,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",1.0,1.0,"Cucumber, peeled, raw"
766,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Yambean, raw"
767,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Broccoli, raw"
768,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",1.0,1.0,"Squash, summer, all varieties"
769,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Spices, pepper, black"
770,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Blueberries, raw"
771,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Nance, canned, syrup"
772,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Arugula, raw"
773,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Beans, black, mature seeds"
774,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",0.0,0.0,"Cauliflower, green, raw"
775,http://idea.rpi.edu/heals/kb/usda#11477,"Squash, summer, zucchini",1.0,1.0,"Squash, summer, scallop"
776,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, monterey"
777,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, low-sodium, cheddar or colby"
778,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, fresh, queso fresco"
779,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, fontina"
780,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, mozzarella, whole milk"
781,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese spread, pasteurized process, American"
782,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, provolone, reduced fat"
783,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, mexican, queso asadero"
784,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, swiss"
785,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, pasteurized process, pimento"
786,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, feta"
787,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, mozzarella, low moisture"
788,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, brick"
789,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, muenster"
790,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, mexican, queso chihuahua"
791,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, mexican, queso anejo"
792,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, blue"
793,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese food, pasteurized process, American"
794,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, limburger"
795,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, parmesan, grated"
796,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, provolone"
797,http://idea.rpi.edu/heals/kb/usda#01011,"Cheese, colby",1.0,1.0,"Cheese, cheddar "
798,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, monterey"
799,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, low-sodium, cheddar or colby"
800,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, fresh, queso fresco"
801,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, mozzarella, whole milk"
802,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese spread, pasteurized process, American"
803,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, edam"
804,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, provolone, reduced fat"
805,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, mexican, queso asadero"
806,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, swiss"
807,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, pasteurized process, pimento"
808,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, feta"
809,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, white, queso blanco"
810,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, mozzarella, low moisture"
811,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, brick"
812,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, muenster"
813,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, mexican, queso chihuahua"
814,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, colby"
815,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, mexican, queso anejo"
816,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, blue"
817,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese food, pasteurized process, American"
818,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, limburger"
819,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, parmesan, grated"
820,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, provolone"
821,http://idea.rpi.edu/heals/kb/usda#01020,"Cheese, fontina",1.0,1.0,"Cheese, cheddar "
822,http://idea.rpi.edu/heals/kb/usda#09184,"Melons, honeydew, raw",1.0,1.0,"Grapefruit, raw, pink and red and white"
823,http://idea.rpi.edu/heals/kb/usda#09184,"Melons, honeydew, raw",1.0,1.0,"Papayas, raw"
824,http://idea.rpi.edu/heals/kb/usda#09184,"Melons, honeydew, raw",0.0,1.0,"Currants, red and white, raw"
825,http://idea.rpi.edu/heals/kb/usda#09184,"Melons, honeydew, raw",1.0,1.0,"Watermelon, raw"
826,http://idea.rpi.edu/heals/kb/usda#11821,"Peppers, sweet, red",1.0,1.0,"Peppers, sweet, green"
827,http://idea.rpi.edu/heals/kb/usda#11821,"Peppers, sweet, red",0.0,0.0,"Cranberries, raw"
828,http://idea.rpi.edu/heals/kb/usda#11821,"Peppers, sweet, red",0.0,0.0,"Seasoning mix, dry, sazon"
829,http://idea.rpi.edu/heals/kb/usda#11821,"Peppers, sweet, red",0.0,0.0,"Pepper, banana, raw"
830,http://idea.rpi.edu/heals/kb/usda#11821,"Peppers, sweet, red",1.0,0.0,"Mushrooms, shiitake, raw"
831,http://idea.rpi.edu/heals/kb/usda#11821,"Peppers, sweet, red",0.0,0.0,"Spices, pepper, black"
832,http://idea.rpi.edu/heals/kb/usda#09302,"Raspberries, raw",1.0,1.0,"Strawberries, raw"
833,http://idea.rpi.edu/heals/kb/usda#09302,"Raspberries, raw",1.0,1.0,"Blueberries, raw"
834,http://idea.rpi.edu/heals/kb/usda#09302,"Raspberries, raw",1.0,1.0,"Raspberries, canned, red"
835,http://idea.rpi.edu/heals/kb/usda#09302,"Raspberries, raw",1.0,1.0,"Strawberries, frozen, unsweetened "
836,http://idea.rpi.edu/heals/kb/usda#09302,"Raspberries, raw",1.0,1.0,"Boysenberries, frozen, unsweetened"
837,http://idea.rpi.edu/heals/kb/usda#09302,"Raspberries, raw",1.0,1.0,"Blackberries, raw"
838,http://idea.rpi.edu/heals/kb/usda#09302,"Raspberries, raw",1.0,1.0,"Loganberries, frozen"
839,http://idea.rpi.edu/heals/kb/usda#01238,Ice cream sandwich,1.0,1.0,"Milk dessert bar, frozen, made from lowfat milk"
840,http://idea.rpi.edu/heals/kb/usda#01238,Ice cream sandwich,1.0,1.0,"Ice cream sandwich, made with light ice cream, vanilla"
841,http://idea.rpi.edu/heals/kb/usda#01238,Ice cream sandwich,0.0,0.0,"Pepper, banana, raw"
842,http://idea.rpi.edu/heals/kb/usda#01238,Ice cream sandwich,1.0,1.0,"Ice cream sandwich, vanilla, light"
843,http://idea.rpi.edu/heals/kb/usda#09181,"Melons, cantaloupe, raw",1.0,1.0,"Pears, raw, bosc "
844,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Oil, walnut"
845,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Oil, sesame, salad or cooking"
846,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Oil, canola"
847,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Oil, coconut"
848,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Margarine-like, margarine-butter blend, soybean oil and butter"
849,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Oil, vegetable, soybean"
850,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Shortening, vegetable, household"
851,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Butter oil, anhydrous"
852,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Oil, corn, industrial and retail"
853,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,"Oil, olive, salad or cooking"
854,http://idea.rpi.edu/heals/kb/usda#04042,"Oil, peanut, salad or cooking",1.0,1.0,Lard
855,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Plums, canned, heavy syrup"
856,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Plums, canned, purple"
857,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Pears, raw"
858,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",0.0,0.0,"Papaya nectar, canned"
859,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Peaches, canned, light syrup pack"
860,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Raisins, golden, seedless"
861,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Pears, canned, heavy syrup pack"
862,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Apples, canned, sweetened"
863,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",0.0,0.0,"Pear nectar, canned, without added ascorbic acid"
864,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Peaches, canned, juice pack"
865,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Blueberries, raw"
866,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,0.0,"Nuts, pecans"
867,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Pears, canned, heavy syrup"
868,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",0.0,0.0,"Basil, fresh"
869,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,0.0,"Peanuts, spanish, raw"
870,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Blueberries, dried, sweetened"
871,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Pears, canned, light syrup pack"
872,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Cherries, tart, dried"
873,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Peaches, canned, heavy syrup pack"
874,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Pears, canned, juice pack"
875,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Peaches, canned, heavy syrup"
876,http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened ",1.0,1.0,"Raisins, seeded"
877,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Peaches, canned, light syrup pack"
878,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Pears, canned, heavy syrup"
879,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,0.0,"Fruit cocktail, canned, heavy syrup"
880,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Plums, canned, heavy syrup"
881,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",0.0,0.0,"Pear nectar, canned, without added ascorbic acid"
882,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Plums, canned, purple"
883,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",0.0,0.0,"Applesauce, canned, unsweetened"
884,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Raisins, seeded"
885,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",0.0,0.0,"Papaya nectar, canned"
886,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Peaches, canned, heavy syrup"
887,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Pears, canned, light syrup pack"
888,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Cranberries, dried, sweetened "
889,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Cherries, tart, dried"
890,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Pears, canned, juice pack"
891,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,0.0,"Peach nectar, canned, with sucralose"
892,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Apples, canned, sweetened"
893,http://idea.rpi.edu/heals/kb/usda#09163,"Blueberries, dried, sweetened",1.0,1.0,"Peaches, canned, juice pack"
894,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Peaches, canned, light syrup pack"
895,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Pears, canned, heavy syrup"
896,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Plums, canned, heavy syrup"
897,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,0.0,"Pear nectar, canned, without added ascorbic acid"
898,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Plums, canned, purple"
899,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",0.0,0.0,"Applesauce, canned, unsweetened"
900,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Pears, canned, heavy syrup pack"
901,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Raisins, seeded"
902,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Papaya nectar, canned"
903,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Peaches, canned, heavy syrup"
904,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Blueberries, dried, sweetened"
905,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Pears, canned, light syrup pack"
906,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Cranberries, dried, sweetened "
907,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Peaches, canned, heavy syrup pack"
908,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Pears, canned, juice pack"
909,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Apples, canned, sweetened"
910,http://idea.rpi.edu/heals/kb/usda#09044,"Cherries, tart, dried",1.0,1.0,"Peaches, canned, juice pack"
911,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",0.0,0.0,"Rutabagas, raw"
912,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",0.0,0.0,"Yambean, raw"
913,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",1.0,1.0,"Broccoli, raw"
914,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",1.0,1.0,"Mustard greens, raw"
915,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",0.0,0.0,"Tomatoes, green, raw"
916,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",0.0,0.0,"Turnips, raw"
917,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",0.0,0.0,"Tomatoes, red, ripe"
918,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",1.0,1.0,"Cabbage, chinese, raw"
919,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",1.0,1.0,"Cauliflower, green, raw"
920,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",0.0,0.0,"Kohlrabi, raw"
921,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",1.0,1.0,"Cabbage, raw"
922,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",1.0,1.0,"Cress, garden, raw"
923,http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",1.0,1.0,"Brussels sprouts, raw"
924,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",1.0,1.0,"Rutabagas, raw"
925,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Yambean, raw"
926,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Broccoli, raw"
927,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Mustard greens, raw"
928,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Tomatoes, green, raw"
929,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",1.0,1.0,"Turnips, raw"
930,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Tomatoes, red, ripe"
931,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Cabbage, chinese, raw"
932,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",1.0,0.0,"Turnip greens, raw"
933,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Cauliflower, green, raw"
934,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Cabbage, red, raw"
935,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Cabbage, raw"
936,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Squash, summer, all varieties"
937,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Squash, summer, zucchini"
938,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Cress, garden, raw"
939,http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",0.0,0.0,"Brussels sprouts, raw"
940,http://idea.rpi.edu/heals/kb/usda#09218,"Tangerines, raw",0.0,0.0,"Tangerine juice, raw"
941,http://idea.rpi.edu/heals/kb/usda#09218,"Tangerines, raw",1.0,1.0,"Oranges, raw, California"
942,http://idea.rpi.edu/heals/kb/usda#09218,"Tangerines, raw",1.0,1.0,"Oranges, raw, all commercial varieties"
943,http://idea.rpi.edu/heals/kb/usda#09218,"Tangerines, raw",1.0,1.0,"Tangerines, canned"
944,http://idea.rpi.edu/heals/kb/usda#09218,"Tangerines, raw",1.0,1.0,"Litchis, raw"
945,http://idea.rpi.edu/heals/kb/usda#09218,"Tangerines, raw",1.0,1.0,"Grapefruit, sections, canned"
946,http://idea.rpi.edu/heals/kb/usda#11540,"Tomato juice, canned, with salt added",1.0,0.0,"Tomatoes, green, raw"
947,http://idea.rpi.edu/heals/kb/usda#11540,"Tomato juice, canned, with salt added",1.0,0.0,"Tomatoes, red, ripe"
948,http://idea.rpi.edu/heals/kb/usda#11540,"Tomato juice, canned, with salt added",1.0,0.0,"Tomato products, canned, paste"
949,http://idea.rpi.edu/heals/kb/usda#11540,"Tomato juice, canned, with salt added",1.0,1.0,"Vegetable juice cocktail, canned"
950,http://idea.rpi.edu/heals/kb/usda#11540,"Tomato juice, canned, with salt added",1.0,1.0,"Tomato juice, canned, without salt added"
951,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Turnips, raw"
952,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Mustard greens, raw"
953,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Brussels sprouts, raw"
954,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Kohlrabi, raw"
955,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Cabbage, red, raw"
956,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Rutabagas, raw"
957,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Yambean, raw"
958,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Broccoli, raw"
959,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Tomatoes, green, raw"
960,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Cabbage, chinese, raw"
961,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",1.0,1.0,"Tomato juice, canned, with salt added"
962,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Squash, summer, all varieties"
963,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Squash, summer, zucchini"
964,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Cress, garden, raw"
965,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Tomatoes, red, ripe"
966,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Cauliflower, green, raw"
967,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Cabbage, raw"
968,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",1.0,1.0,"Tomato juice, canned, without salt added"
969,http://idea.rpi.edu/heals/kb/usda#11578,"Vegetable juice cocktail, canned",0.0,0.0,"Soup, beef broth, bouillon"
970,http://idea.rpi.edu/heals/kb/usda#07968,"Kielbasa, fully cooked, grilled",1.0,1.0,"Sausage, breakfast sausage, beef"
971,http://idea.rpi.edu/heals/kb/usda#07968,"Kielbasa, fully cooked, grilled",1.0,1.0,"Sausage, smoked link sausage, pork"
972,http://idea.rpi.edu/heals/kb/usda#07968,"Kielbasa, fully cooked, grilled",1.0,1.0,"Egg, whole, cooked"
973,http://idea.rpi.edu/heals/kb/usda#07968,"Kielbasa, fully cooked, grilled",1.0,1.0,"Sausage, turkey, pork"
974,http://idea.rpi.edu/heals/kb/usda#07968,"Kielbasa, fully cooked, grilled",1.0,1.0,"Luncheon meat, pork with ham, minced"
975,http://idea.rpi.edu/heals/kb/usda#07968,"Kielbasa, fully cooked, grilled",1.0,1.0,"Chicken patty, frozen, cooked"
976,http://idea.rpi.edu/heals/kb/usda#06116,"Gravy, beef, canned",1.0,1.0,"Soup, onion, canned"
977,http://idea.rpi.edu/heals/kb/usda#06116,"Gravy, beef, canned",1.0,1.0,"Soup, chicken, canned"
978,http://idea.rpi.edu/heals/kb/usda#06116,"Gravy, beef, canned",0.0,0.0,"Tofu, soft, prepared with calcium sulfate and magnesium chloride "
979,http://idea.rpi.edu/heals/kb/usda#06116,"Gravy, beef, canned",1.0,1.0,"Gravy, meat or poultry, low sodium"
980,http://idea.rpi.edu/heals/kb/usda#09352,"Blueberries, canned, light syrup",1.0,1.0,"Nance, canned, syrup"
981,http://idea.rpi.edu/heals/kb/usda#11977,"Peppers, serrano, raw",1.0,1.0,"Pepper, banana, raw"
982,http://idea.rpi.edu/heals/kb/usda#11977,"Peppers, serrano, raw",1.0,1.0,"Peppers, jalapeno, canned"
983,http://idea.rpi.edu/heals/kb/usda#11977,"Peppers, serrano, raw",0.0,0.0,"Peppers, sweet, green"
984,http://idea.rpi.edu/heals/kb/usda#11304,"Peas, green, raw",1.0,1.0,"Edamame, frozen, unprepared"
985,http://idea.rpi.edu/heals/kb/usda#01085,"Milk, nonfat, fluid",1.0,1.0,"Milk, lowfat, fluid"
986,http://idea.rpi.edu/heals/kb/usda#01085,"Milk, nonfat, fluid",1.0,1.0,"Milk, buttermilk, fluid"
987,http://idea.rpi.edu/heals/kb/usda#01085,"Milk, nonfat, fluid",1.0,1.0,"Milk, low sodium, fluid"
988,http://idea.rpi.edu/heals/kb/usda#01085,"Milk, nonfat, fluid",1.0,1.0,"Milk, reduced fat, fluid"
